gene_id,E-PG_l1r1,E-PG_l1r2,E-PG_l2r1,E-PG_l2r2,P-EG_r1,P-EG_r2,D7_l1r1,D7_l1r2,D7_l2r1,D7_l2r2,P-EN2_l1r1,P-EN2_l2r1,wholebrain_1,wholebrain_2
FBgn0267896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267910,4.21,4.88,0.57,4.13,99.29,4.51,0.38,0.93,1.97,0.81,0.59,0.14,90.44,96.09
FBgn0267912,11.06,34.72,52.49,41.16,39.63,69.37,15.62,9.05,19.05,32.53,127.54,55.19,95.45,93.67
FBgn0267913,9.13,17.27,1.74,5.47,3.37,6.77,9.7,4.14,14.8,12.87,12.57,6.45,18.33,17.14
FBgn0267914,0.0,0.0,0.0,0.05,0.0,0.06,0.0,0.32,0.4,0.0,0.0,0.0,0.19,0.0
FBgn0267915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.64
FBgn0267916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12
FBgn0267917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.23
FBgn0267918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
FBgn0267919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.2,0.0
FBgn0267921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0
FBgn0267922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
FBgn0267923,0.0,0.1,1.17,0.31,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.49,0.47
FBgn0267924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.77,0.68
FBgn0267925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.82
FBgn0267926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
FBgn0267927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.28,0.28
FBgn0267928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0
FBgn0267929,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79
FBgn0267930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.22,0.17
FBgn0267932,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.19
FBgn0267933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
FBgn0267934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.46
FBgn0267935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
FBgn0267936,0.0,0.0,0.0,0.0,0.03,1.17,0.0,0.0,1.67,0.31,0.0,0.0,0.36,0.29
FBgn0267937,0.0,0.0,0.0,1.81,0.96,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.77
FBgn0267938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.67
FBgn0267939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.42
FBgn0267940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267941,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.76,1.18
FBgn0267944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11
FBgn0267945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.12
FBgn0267946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.34,0.0,0.0,0.32,0.14
FBgn0267948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0
FBgn0267949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.07
FBgn0267950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.24
FBgn0267951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.27,0.54
FBgn0267952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.09
FBgn0267953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.2
FBgn0267954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
FBgn0267955,0.0,0.0,0.0,0.0,1.58,0.0,15.83,17.39,50.35,35.31,7.43,1.15,3.6,5.72
FBgn0267956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.16
FBgn0267957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.1,0.0
FBgn0267958,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.52
FBgn0267959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0
FBgn0267960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
FBgn0267961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0
FBgn0267962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
FBgn0267963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,2.16,0.33,0.0,0.0,0.0,0.0
FBgn0267964,0.84,9.57,2.82,1.25,3.49,5.42,23.57,10.59,27.63,33.95,10.68,6.19,21.4,19.38
FBgn0267965,0.0,0.93,13.25,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.91,0.48
FBgn0267966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.19
FBgn0267967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.4,0.27
FBgn0267969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.72
FBgn0267970,0.17,0.0,0.0,0.0,0.06,1.11,12.39,0.0,0.0,1.5,0.0,0.0,1.11,1.44
FBgn0267972,1.68,0.36,0.24,5.37,23.19,4.98,4.47,4.24,2.7,1.94,0.0,6.26,2.84,3.03
FBgn0267975,32.43,25.49,47.52,44.31,20.66,57.33,40.27,41.69,43.9,58.22,78.48,30.99,69.68,69.65
FBgn0267976,16.22,16.73,50.05,18.06,25.68,13.91,2.88,15.17,17.61,10.4,4.32,14.06,39.42,42.37
FBgn0267977,0.0,0.0,0.0,0.0,0.16,0.01,0.0,0.0,0.32,0.0,0.0,0.0,0.33,0.55
FBgn0267978,0.0,0.0,0.01,0.0,0.64,0.67,0.23,0.03,0.0,0.18,1.38,3.31,25.44,25.27
FBgn0267982,0.0,0.7,0.94,0.0,1.5,0.0,0.8,0.16,1.72,0.0,0.18,0.0,1.55,1.24
FBgn0267983,0.09,5.1,0.39,1.04,0.17,0.53,0.28,0.56,0.58,0.89,1.83,0.03,6.48,5.6
FBgn0267984,0.04,0.0,0.14,3.14,0.0,2.74,0.0,0.09,0.09,1.69,0.99,0.04,0.7,0.56
FBgn0267985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.48,0.0
FBgn0267986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.34
FBgn0267987,5.64,1.78,0.46,5.85,0.67,0.0,0.67,0.09,0.11,0.21,4.48,0.0,8.6,7.04
FBgn0267988,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.32
FBgn0267989,0.0,0.0,0.0,0.0,0.84,0.4,0.0,0.0,0.0,0.29,7.1,0.0,1.7,1.84
FBgn0267990,0.0,0.0,0.13,0.4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0267991,5.75,20.34,0.09,0.0,1.41,8.12,6.05,12.56,10.14,9.68,0.48,12.58,6.33,4.89
FBgn0267992,0.0,0.62,0.28,0.0,2.52,0.07,0.06,0.0,5.87,3.22,0.71,1.61,1.21,0.84
FBgn0267993,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07
FBgn0267994,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.37
FBgn0267995,10.32,4.16,1.24,1.62,3.35,6.76,14.48,13.93,3.54,7.41,0.0,0.0,7.53,13.58
FBgn0267996,0.76,0.13,2.83,0.0,0.05,0.0,10.26,0.0,4.54,5.72,0.0,0.06,2.47,1.91
FBgn0268063,0.11,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.44,0.62,0.0,0.0,37.25,37.04
FBgn0270924,2.72,5.32,8.18,1.06,0.26,5.84,2.42,1.72,3.21,3.89,0.03,0.06,3.8,4.05
FBgn0270925,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.04
FBgn0270926,0.0,0.49,0.0,0.0,0.68,1.72,0.58,0.31,0.47,0.68,0.0,0.0,1.49,2.02
FBgn0270927,0.03,3.33,0.0,0.0,0.09,0.11,0.0,2.06,0.0,0.5,0.03,0.0,0.35,0.67
FBgn0270928,55.44,130.5,160.73,148.62,80.8,120.45,6.69,9.93,0.16,1.84,111.99,76.97,134.81,129.28
FBgn0275432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.09
FBgn0275433,0.0,0.0,0.0,11.89,0.36,2.45,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.68
FBgn0275434,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,4.07,0.9,0.0,0.0,0.21,0.0
FBgn0275436,4.75,1.64,4.26,1.12,1.74,1.19,0.11,0.05,3.06,6.16,2.24,0.24,2.17,2.41
FBgn0278597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.26
FBgn0278598,9.8,1.15,26.46,1.19,7.99,0.84,20.35,0.29,0.45,5.12,15.43,0.78,11.35,12.83
FBgn0278599,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.05,0.2,0.0,0.0,0.0,0.07,0.0
FBgn0278600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89
FBgn0278604,0.0,0.03,0.0,0.0,0.0,0.0,0.2,0.0,0.17,0.12,0.34,0.32,1.15,0.93
FBgn0278608,14.15,22.06,21.06,20.53,22.07,24.05,20.34,10.65,30.12,19.31,17.45,18.17,80.65,75.54
FBgn0283426,0.03,0.0,0.0,0.0,0.0,0.06,0.24,0.0,0.0,0.98,0.0,0.0,2.34,2.89
FBgn0283427,14.16,19.82,26.79,18.23,14.91,25.55,23.87,32.6,35.54,51.87,18.7,16.11,22.32,23.24
FBgn0283428,0.0,0.87,0.0,0.0,0.25,3.19,0.07,0.9,13.34,5.19,0.07,0.0,2.0,2.27
FBgn0283429,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283430,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283434,0.0,0.0,0.0,0.0,9.61,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
FBgn0283435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283437,0.53,2.75,0.03,8.0,0.53,10.48,0.0,0.0,0.0,0.62,1.97,0.0,2.83,2.02
FBgn0283438,0.61,3.04,2.66,10.16,6.85,11.61,8.16,12.88,3.9,10.59,1.56,15.29,11.71,12.03
FBgn0283439,0.0,0.07,0.0,0.0,0.0,0.03,0.59,0.0,0.08,0.23,0.0,0.05,1.79,1.44
FBgn0283440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.27
FBgn0283442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.43
FBgn0283450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0.3,0.95
FBgn0283451,13.17,3.21,2.62,1.81,34.79,34.28,45.24,27.67,43.61,32.96,139.21,8.82,76.53,77.36
FBgn0283461,0.0,0.0,0.0,13.55,0.0,25.93,0.0,0.0,4.99,0.15,3.09,0.35,1.48,1.93
FBgn0283462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
FBgn0283467,0.0,1.28,0.43,0.0,2.85,0.0,26.64,0.0,0.0,0.03,0.33,0.0,2.55,3.26
FBgn0283468,29.84,10.09,24.97,25.42,7.57,15.6,49.34,28.42,40.05,61.09,19.05,40.06,36.03,32.45
FBgn0283469,0.53,2.76,8.5,0.79,2.38,6.93,6.43,3.07,7.94,12.7,1.35,6.53,5.99,7.79
FBgn0283471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.74,1.98
FBgn0283472,3.9,15.58,21.02,4.4,10.99,4.93,2.94,9.69,12.96,3.72,8.62,2.4,19.11,18.15
FBgn0283473,14.85,26.77,10.4,10.56,5.77,9.08,26.11,10.19,9.51,13.95,2.07,1.18,19.78,20.29
FBgn0283476,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.0,0.0,0.09,0.06
FBgn0283477,67.76,64.94,53.28,35.11,35.75,80.66,15.96,2.01,22.13,20.23,52.81,24.83,152.13,150.07
FBgn0283478,9.08,1.02,0.53,0.14,0.0,0.0,0.11,21.3,0.6,0.6,0.16,0.23,2.48,1.78
FBgn0283479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.09
FBgn0283480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03
FBgn0283494,0.46,15.62,0.17,16.63,27.05,19.06,15.94,19.69,17.45,6.78,4.05,33.83,18.41,17.84
FBgn0283499,6.48,10.37,7.5,2.01,6.21,7.22,3.49,4.39,5.04,3.24,6.6,3.67,15.0,14.06
FBgn0283500,6.68,0.6,1.27,5.83,0.68,3.13,13.59,5.59,1.63,2.59,17.53,0.96,1.68,1.68
FBgn0283501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.47
FBgn0283503,0.03,2.28,3.57,6.57,1.23,9.47,6.53,0.6,3.68,8.57,1.08,2.98,5.07,5.11
FBgn0283508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1.64
FBgn0283509,7.41,31.34,0.16,4.42,28.39,5.75,22.28,24.75,9.73,11.76,11.19,18.38,11.34,15.27
FBgn0283510,0.78,4.07,2.47,1.01,1.28,2.19,3.27,14.33,1.15,4.91,5.7,4.26,5.1,6.19
FBgn0283521,101.58,149.82,175.76,198.16,183.8,208.86,120.48,74.23,114.75,160.34,132.86,169.93,414.04,416.82
FBgn0283525,0.0,0.0,0.0,0.0,0.02,0.94,0.0,3.86,4.62,4.84,0.41,2.79,0.8,0.99
FBgn0283531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.01,0.28,0.19
FBgn0283535,102.98,116.12,156.13,128.28,144.99,155.97,160.62,92.81,162.19,163.9,131.13,137.25,311.81,307.61
FBgn0283536,41.12,19.5,36.71,34.4,86.02,56.49,49.07,125.25,28.79,49.86,17.61,36.22,30.58,31.53
FBgn0283545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.15
FBgn0283625,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.57
FBgn0283626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.2
FBgn0283627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
FBgn0283649,0.0,2.36,5.28,7.29,1.57,3.51,1.3,6.07,5.87,7.91,9.98,0.34,3.71,3.91
FBgn0283651,1.44,3.24,1.61,6.25,2.47,18.33,13.32,17.23,10.83,25.15,8.27,2.27,11.45,12.25
FBgn0283652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.59
FBgn0283657,25.85,29.75,35.55,74.78,63.27,58.73,29.96,20.15,20.28,33.6,54.33,43.01,88.55,86.92
FBgn0283658,20.76,23.1,20.76,11.42,31.57,12.52,13.95,18.37,14.14,14.18,4.73,1.09,32.77,33.37
FBgn0283659,0.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.03,5.73,0.0,0.0,0.74,0.54
FBgn0283666,23.86,9.85,3.51,22.48,29.48,0.68,10.92,8.11,5.48,3.06,7.36,1.14,28.58,25.71
FBgn0283678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
FBgn0283680,0.17,0.0,0.56,0.0,10.37,0.9,0.0,0.0,0.01,0.38,0.05,0.0,5.71,4.58
FBgn0283681,0.0,0.57,0.0,0.06,2.4,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.77,0.66
FBgn0283682,1.1,3.77,8.35,2.37,9.89,5.18,1.36,4.1,4.44,2.82,4.81,1.4,6.06,6.63
FBgn0283712,5.7,9.18,13.18,19.16,6.79,16.34,5.82,12.38,17.63,10.61,6.87,10.84,25.5,25.58
FBgn0283724,2.85,7.23,3.53,20.16,10.99,7.85,9.17,6.84,6.78,12.9,18.76,3.02,16.03,16.26
FBgn0283728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0283741,0.08,2.29,0.46,0.86,1.45,0.03,1.39,5.78,0.64,0.32,0.28,0.0,3.77,3.81
FBgn0284080,0.0,0.0,0.0,0.32,0.0,3.26,0.0,0.0,0.0,0.0,2.08,0.0,0.92,3.83
FBgn0284081,0.0,0.0,0.0,0.0,0.0,22.04,0.44,0.0,0.56,2.05,0.0,0.0,0.57,1.2
FBgn0284082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.65
FBgn0284083,0.0,0.0,0.0,0.0,0.03,0.0,0.15,0.0,0.12,0.0,0.0,0.0,0.27,0.1
FBgn0284084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12
FBgn0284220,2.21,1.94,4.96,3.28,2.0,1.1,1.71,0.77,0.42,1.53,1.88,2.72,4.2,4.12
FBgn0284221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.98
FBgn0284222,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.56,0.58,1.01,0.0,0.51,0.87,0.47
FBgn0284223,3.08,1.46,0.36,6.47,3.41,5.35,1.41,0.42,0.03,0.35,1.28,0.0,1.61,2.39
FBgn0284224,15.51,30.24,32.55,26.37,6.09,10.51,24.78,2.06,21.72,48.66,17.71,14.69,54.58,58.19
FBgn0284225,0.0,0.0,0.0,0.0,1.23,19.62,0.0,0.0,6.93,7.06,5.64,0.0,4.27,3.99
FBgn0284226,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.93,0.82
FBgn0284227,2.44,0.26,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0
FBgn0284228,0.0,0.0,15.58,2.19,0.0,0.0,7.13,4.43,0.0,7.12,0.0,0.0,15.46,11.47
FBgn0284229,0.0,0.0,0.01,0.0,0.01,0.03,0.7,0.02,2.67,0.0,0.0,0.0,0.0,0.0
FBgn0284230,0.0,0.14,10.53,1.45,1.11,8.41,6.83,2.68,4.62,0.85,0.05,0.07,5.12,4.3
FBgn0284231,61.5,83.41,114.31,82.43,134.53,102.45,70.63,45.95,71.61,107.24,71.83,55.97,175.09,176.14
FBgn0284232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12
FBgn0284233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.03,0.47,0.0,0.0,0.03,0.0
FBgn0284234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0284235,0.03,0.88,0.05,0.87,37.0,4.42,4.16,2.1,2.99,6.21,5.58,3.15,41.07,42.62
FBgn0284236,2.63,3.13,1.99,5.16,0.75,1.52,2.66,2.74,1.76,2.05,0.95,0.7,2.1,2.33
FBgn0284237,0.0,0.0,1.52,0.0,0.0,0.0,0.02,0.0,0.08,0.0,9.8,0.0,0.0,0.0
FBgn0284238,0.0,0.0,15.86,8.5,4.39,0.0,0.0,0.0,0.06,0.21,0.0,0.06,6.19,3.24
FBgn0284243,71.29,95.89,30.72,59.09,24.68,20.97,35.46,39.67,25.91,44.92,20.42,15.83,22.42,23.2
FBgn0284244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02
FBgn0284245,11.94,37.61,39.55,42.61,202.0,83.49,22.59,37.12,23.18,41.78,60.79,27.95,134.59,143.98
FBgn0284246,0.0,0.15,0.0,0.0,0.02,0.0,0.19,0.0,1.82,1.31,0.0,0.0,1.34,1.28
FBgn0284247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.3,0.24
FBgn0284248,149.79,127.55,81.48,200.25,96.88,58.1,198.42,303.41,104.89,119.47,114.87,187.57,86.94,115.99
FBgn0284249,0.05,6.1,10.63,4.2,4.15,0.2,26.38,0.64,3.84,0.25,4.94,2.59,4.55,5.95
FBgn0284250,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.02,0.0,0.0,0.63,0.79
FBgn0284251,0.35,0.03,11.31,0.12,3.72,0.64,0.14,0.9,5.89,1.83,0.75,0.0,2.33,2.28
FBgn0284252,5.89,4.46,12.03,5.77,3.42,1.05,9.3,0.59,14.19,7.54,9.16,1.51,11.94,10.93
FBgn0284253,0.1,0.6,0.12,0.33,0.1,0.02,1.0,0.0,2.37,0.17,0.0,2.54,1.92,2.53
FBgn0284254,0.89,5.13,0.25,1.32,0.0,0.0,0.21,0.05,5.14,0.53,0.0,0.12,0.62,1.09
FBgn0284255,2.81,5.77,3.42,7.32,0.0,0.0,0.0,0.27,1.57,0.0,0.0,0.0,2.74,4.39
FBgn0284256,1.44,1.78,0.97,3.71,7.54,0.92,10.03,2.61,6.38,6.6,0.17,2.43,3.55,3.59
FBgn0284257,18.79,62.57,30.5,31.22,16.74,60.4,31.51,12.49,8.03,49.8,36.42,37.26,24.17,27.91
FBgn0284408,3.35,0.84,1.62,0.51,43.75,0.11,0.0,0.0,0.01,0.24,0.08,0.3,17.45,17.76
FBgn0284409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0
FBgn0284410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
FBgn0284411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11
FBgn0284412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0284413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.33
FBgn0284414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2
FBgn0284415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
FBgn0284416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.49,0.42
FBgn0284417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0
FBgn0284418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0284419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBgn0284420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05
FBgn0284421,0.0,0.51,0.1,6.88,1.4,5.63,0.09,0.41,1.91,1.05,0.0,0.39,2.68,2.8
