gene_id	transcript_id(s)	length	Sample_20_5_7	Sample_20_5_8	Sample_20_6_1	Sample_20_6_2	Sample_20_6_3	Sample_20_6_4	current_symbol	FBgn	full_name	primaryID	GO_terms
FBgn0020224	FBtr0076614,FBtr0076615	4887.87	15.55	10.99	22.88	12.61	20.61	2.99	Cbl	FBgn0020224	Cbl proto-oncogene	FBgn0035894,FBgn0041253,FBgn0061761	GO:0032353,GO:0005737,GO:0007465,GO:0009953,GO:0007165,GO:0008069,GO:0001784,GO:0006511,GO:0017124,GO:0005886,GO:0006513,GO:0048134,GO:0004842,GO:0005509,GO:0048260,GO:0005938,GO:0042127,GO:0005515,GO:0042059,GO:0061630,GO:0007476,GO:0070373,GO:0045121,GO:0001754,GO:1903688,GO:0006109,GO:0008270,GO:0007175,GO:0030971,GO:0009950,GO:0045746
FBgn0020235	FBtr0085539,FBtr0085540,FBtr0085541	1089.88	15.25	32.39	11.95	4.6	1.88	9.11	ATPsyngamma	FBgn0020235	ATP synthase, gamma subunit		GO:0046933,GO:0006754,GO:0005739,GO:0015986,GO:1902600,GO:0000275,GO:0005756
FBgn0020236	FBtr0300596,FBtr0300597,FBtr0300598,FBtr0340016	3988.49	16.96	10.91	17.89	37.42	9.87	9.74	ATPCL	FBgn0020236	ATP citrate lyase	FBgn0010490,FBgn0044698	GO:0042593,GO:0006085,GO:0005524,GO:0006633,GO:0006101,GO:0003878,GO:0005829,GO:0048037
FBgn0020238	FBtr0083565,FBtr0083566,FBtr0083567,FBtr0083568	2044.16	193.17	130.46	178.56	299.45	92.34	198.01	14-3-3epsilon	FBgn0020238	14-3-3epsilon	FBgn0011329,FBgn0016739,FBgn0016743,FBgn0046456,FBgn0051196,FBgn0064146,FBgn0066007	GO:0007444,GO:0050815,GO:0005737,GO:0045927,GO:0005654,GO:0000077,GO:0048190,GO:0035332,GO:0009314,GO:0042994,GO:0007088,GO:0046579,GO:0005886,GO:0045172,GO:0008134,GO:0040008,GO:0005515,GO:0007411,GO:0150013,GO:0005694,GO:0007093,GO:0007280,GO:0051012,GO:0046982,GO:0008103,GO:0007294,GO:0005634,GO:0009411,GO:0005813,GO:0008340,GO:0019904
FBgn0020248	FBtr0072712,FBtr0072713	2139.0	0.0	0.0	0.0	0.04	0.0	0.0	stet	FBgn0020248	stem cell tumor	FBgn0035221,FBgn0035223,FBgn0041725,FBgn0053166	GO:0016485,GO:0005509,GO:0036098,GO:0038004,GO:0030173,GO:0004252,GO:0005794
FBgn0020249	FBtr0081844,FBtr0081845,FBtr0081846,FBtr0306260	1388.0	0.12	0.0	0.0	5.65	0.0	0.0	stck	FBgn0020249	steamer duck	FBgn0026191	GO:0007391,GO:0005737,GO:0008258,GO:0045216,GO:0005925,GO:0031252,GO:1900026,GO:0098609,GO:0046329,GO:2001046,GO:0005911,GO:0007475,GO:0009880
FBgn0020251	FBtr0076968,FBtr0301562	5755.4	11.16	10.84	0.78	14.47	39.13	3.44	sfl	FBgn0020251	sulfateless	FBgn0010820	GO:0007474,GO:0006024,GO:0007509,GO:0102140,GO:0016055,GO:0006790,GO:0045570,GO:0008146,GO:0015014,GO:0019213,GO:0015016,GO:0005783,GO:0007367,GO:0007283,GO:0007427,GO:0008587,GO:0005794,GO:0015012,GO:0000137
FBgn0020255	FBtr0073471,FBtr0073472,FBtr0340164,FBtr0340165	1202.35	92.18	45.22	36.12	36.54	16.9	20.99	Ran	FBgn0020255	Ran	FBgn0026685,FBgn0030273	GO:0000132,GO:1990498,GO:0005737,GO:0003924,GO:0006606,GO:0000212,GO:0006611,GO:0000054,GO:0005938,GO:0007346,GO:0005515,GO:0051292,GO:0072686,GO:0006886,GO:0032880,GO:0005525,GO:0005634
FBgn0020257	FBtr0071924,FBtr0330249,FBtr0343014	3942.51	6.68	0.38	0.11	0.0	3.42	0.0	Ppa	FBgn0020257	Partner of paired	FBgn0034764	GO:0019005,GO:0006511,GO:0031146
FBgn0020258	FBtr0080638	2462.0	0.2	0.0	0.03	0.0	0.0	0.0	ppk	FBgn0020258	pickpocket		GO:0008345,GO:0005272,GO:2000252,GO:0035179,GO:0006814,GO:0048266,GO:0050966,GO:0044736,GO:0007638,GO:0016021,GO:0032590
FBgn0020261	FBtr0074784,FBtr0302082	5260.0	1.87	0.22	0.51	0.71	0.8	0.03	pcm	FBgn0020261	pacman		GO:0007391,GO:0005737,GO:0043025,GO:0016075,GO:0000184,GO:1990124,GO:0004534,GO:0006402,GO:0010603,GO:0000932,GO:0045572,GO:0043066,GO:0007476,GO:0000956,GO:0003723,GO:0046529,GO:0010629,GO:0007283,GO:0070481,GO:0005634,GO:0016246,GO:0042060,GO:0034428,GO:0071598
FBgn0020269	FBtr0087477,FBtr0345427	2574.0	2.48	0.06	0.71	9.41	6.43	0.72	mspo	FBgn0020269	M-spondin		GO:0007155,GO:0031012,GO:0062023,GO:1901739
FBgn0020270	FBtr0080213	2013.0	0.0	0.0	3.55	0.0	0.0	0.62	mre11	FBgn0020270	meiotic recombination 11		GO:0007095,GO:0016233,GO:0031573,GO:0042138,GO:0097552,GO:0030145,GO:0030870,GO:0006303,GO:0000784,GO:0000724,GO:0051276,GO:0000014,GO:0035861,GO:0008296,GO:0000723
FBgn0020272	FBtr0077211,FBtr0346380	2168.0	0.0	0.0	0.0	0.0	0.15	0.0	mst	FBgn0020272	misato	FBgn0001566	GO:0005737,GO:0090307,GO:0048311,GO:0000002,GO:0000070
FBgn0020277	FBtr0074969,FBtr0301489	951.5	0.0	0.0	0.0	0.0	0.0	0.0	lush	FBgn0020277	lush		GO:0035274,GO:0005549,GO:0042048,GO:0005576,GO:0007608,GO:0035276,GO:0045471,GO:0007606,GO:0035275,GO:0007619,GO:0019236
FBgn0020278	FBtr0084273,FBtr0084275,FBtr0084276,FBtr0304669,FBtr0309249	3827.0	0.0	0.0	0.0	0.03	0.0	0.0	loco	FBgn0020278	locomotion defects	FBgn0038997	GO:0005737,GO:0008069,GO:0009408,GO:0006979,GO:0019991,GO:0030866,GO:0005092,GO:0008277,GO:0005886,GO:0032291,GO:0003015,GO:0005096,GO:0045179,GO:0009786,GO:0055059,GO:0007303,GO:0005515,GO:0000578,GO:0060857,GO:0007310,GO:0050832,GO:0007186,GO:0010001,GO:0007419,GO:0042594,GO:0001965
FBgn0020279	FBtr0088774,FBtr0088775,FBtr0088776,FBtr0100575,FBtr0301915,FBtr0301916,FBtr0301917,FBtr0304681,FBtr0304682,FBtr0330630,FBtr0330631,FBtr0346957	4847.96	13.36	6.01	5.39	6.39	3.26	2.8	lig	FBgn0020279	lingerer	FBgn0033253	GO:0060179,GO:0005737,GO:0008069,GO:0045893,GO:0045571,GO:0007620,GO:0000932,GO:0005515,GO:0046426,GO:0005634
FBgn0020280	FBtr0078852,FBtr0345252	2404.0	0.0	0.0	0.0	0.0	0.0	0.0	laf	FBgn0020280	labial associated factor	FBgn0015605,FBgn0037285	GO:0003674
FBgn0020294	FBtr0078324,FBtr0333449	4607.58	7.26	3.81	0.0	0.0	12.16	0.8	ko	FBgn0020294	knockout		GO:0003674,GO:0005575,GO:0008045,GO:0006357
FBgn0020299	FBtr0082959,FBtr0112893,FBtr0334955,FBtr0334956,FBtr0334957	4105.0	0.0	0.0	0.0	0.0	0.0	0.0	stumps	FBgn0020299	stumps	FBgn0024898,FBgn0025779,FBgn0028088,FBgn0038245,FBgn0051317,FBgn0063634	GO:0001710,GO:0005068,GO:0005102,GO:0008078,GO:0008543,GO:0005104,GO:0007426,GO:0007427,GO:0005829,GO:0007498,GO:0007425,GO:0021782,GO:0007424
FBgn0020300	FBtr0075126	1318.0	0.0	0.0	0.0	0.0	0.0	0.0	geko	FBgn0020300	geko	FBgn0036779,FBgn0040790,FBgn0047124	GO:0003674,GO:0048149,GO:0005575,GO:0007608
FBgn0020304	FBtr0078037,FBtr0302120,FBtr0302121,FBtr0302612,FBtr0334763	2782.53	26.28	10.17	18.69	15.62	65.05	20.86	drongo	FBgn0020304	drongo		GO:0016020,GO:0005737,GO:0043087,GO:0005096,GO:0005938
FBgn0020305	FBtr0078030	1185.0	0.0	0.0	0.0	0.0	0.0	0.0	dbe	FBgn0020305	dribble	FBgn0022118,FBgn0022171,FBgn0024894	GO:0005654,GO:0006364,GO:0005730,GO:0032040,GO:0003723
FBgn0020306	FBtr0071602,FBtr0071603,FBtr0071604,FBtr0342890	9832.65	9.68	7.97	9.56	7.23	5.97	7.62	dom	FBgn0020306	domino	FBgn0022058,FBgn0024590,FBgn0034621,FBgn0046413	GO:0000381,GO:0035222,GO:0070983,GO:0000123,GO:0035267,GO:0008094,GO:0042393,GO:0005524,GO:0048477,GO:0043044,GO:0016573,GO:0048813,GO:0006325,GO:0035207,GO:0036098,GO:0000812,GO:0006338,GO:0043486,GO:0035019,GO:0005515,GO:0016887,GO:0002165,GO:0010629,GO:0030097,GO:0005634,GO:0016458,GO:0004402
FBgn0020307	FBtr0071775,FBtr0071776	3469.0	1.56	7.7	0.0	0.02	0.05	1.45	dve	FBgn0020307	defective proventriculus	FBgn0010496,FBgn0041142	GO:0000977,GO:0015677,GO:0016348,GO:0048608,GO:0000122,GO:0006338,GO:0007494,GO:0003700,GO:0007476,GO:0006355,GO:0006357,GO:0005829,GO:0005634
FBgn0020309	FBtr0080260,FBtr0080261,FBtr0080262,FBtr0080263,FBtr0305262,FBtr0335473,FBtr0335474,FBtr0335475,FBtr0335476	5735.0	21.8	12.92	11.67	23.14	6.95	21.44	crol	FBgn0020309	crooked legs	FBgn0010573,FBgn0010685,FBgn0025949,FBgn0025978	GO:0000792,GO:0007155,GO:0030178,GO:0031935,GO:0045931,GO:0003676,GO:0045892,GO:0070868,GO:0007476,GO:0006357,GO:0005634
FBgn0020312	FBtr0071637,FBtr0071638	3387.0	6.88	0.9	19.35	12.95	9.06	8.81	Tmtc3	FBgn0020312	Transmembrane O-mannosyltransferase targeting cadherins 3	FBgn0015361	GO:0035269,GO:0000030
FBgn0020369	FBtr0077189	1404.0	1.56	1.32	0.0	2.34	34.55	0.4	Rpt6	FBgn0020369	Regulatory particle triple-A ATPase 6	FBgn0023422	GO:0005737,GO:0005524,GO:0098794,GO:0017025,GO:0005838,GO:0016787,GO:0016887,GO:0045899,GO:0050804,GO:0031595,GO:0008540,GO:0005634,GO:0031597,GO:0043161
FBgn0020370	FBtr0087774,FBtr0087775,FBtr0339755,FBtr0344199	4345.28	3.91	0.85	13.71	5.61	2.92	2.85	TppII	FBgn0020370	tripeptidyl-peptidase II	FBgn0021861,FBgn0062227	GO:0032991,GO:0042802,GO:0008240,GO:0006508,GO:0005829,GO:0004252
FBgn0020371	FBtr0089699,FBtr0343734	789.0	0.0	0.0	0.0	0.0	0.0	0.0	Tim17b2	FBgn0020371	Translocase inner membrane 17	FBgn0032565,FBgn0065011,FBgn0065023	GO:0031305,GO:0030150,GO:0015450,GO:0005744,GO:0006626
FBgn0020372	FBtr0072130,FBtr0100255,FBtr0330600	1530.63	75.0	42.47	100.54	104.43	14.09	88.58	TM4SF	FBgn0020372	Transmembrane 4 superfamily		GO:0005887,GO:0016021
FBgn0020376	FBtr0077466	1168.0	0.0	0.0	0.0	0.0	0.0	0.0	Sr-CIII	FBgn0020376	Scavenger receptor class C, type III	FBgn0051962	GO:0016020
FBgn0020377	FBtr0088004,FBtr0303037	2206.0	0.0	0.0	0.0	0.0	0.0	0.0	Sr-CII	FBgn0020377	Scavenger receptor class C, type II	FBgn0033700	GO:0016020,GO:0005044,GO:0030247,GO:0006955
FBgn0020378	FBtr0071381,FBtr0273354,FBtr0310290,FBtr0331335	3587.75	82.97	0.13	0.0	0.12	0.0	0.0	Sp1	FBgn0020378	Sp1		GO:0045944,GO:0043565,GO:0000981,GO:0003700,GO:0006355,GO:0000976,GO:0005634,GO:0007480
FBgn0020379	FBtr0305995,FBtr0337103,FBtr0337104,FBtr0337105,FBtr0337106,FBtr0337107	4268.0	0.2	2.28	6.41	12.06	0.58	11.4	Rfx	FBgn0020379	Rfx		GO:0000978,GO:0007399,GO:0043565,GO:0048813,GO:0003700,GO:0006355,GO:0006357,GO:0005634,GO:0007605
FBgn0020381	FBtr0114559,FBtr0114560,FBtr0114561,FBtr0340083	1645.75	0.0	0.0	0.0	0.0	0.0	1.99	Dredd	FBgn0020381	Death related ced-3/Nedd2-like caspase	FBgn0013388,FBgn0023366,FBgn0024454	GO:0048935,GO:0005737,GO:0016485,GO:0006915,GO:0006964,GO:0004197,GO:0006919,GO:0097199,GO:0050829,GO:0004175,GO:0061057,GO:0097153,GO:0007291,GO:0006952,GO:0043069,GO:0005515,GO:0045087,GO:0006963,GO:0045089,GO:0008656,GO:0006955,GO:0002230
FBgn0020385	FBtr0082264,FBtr0082265,FBtr0082266,FBtr0100144,FBtr0305662	3138.6	0.0	0.0	0.0	0.09	0.0	0.0	pug	FBgn0020385	pugilist		GO:0005737,GO:0009257,GO:0005524,GO:0009113,GO:0055114,GO:0004488,GO:0008652,GO:0004477,GO:0004329
FBgn0020386	FBtr0072464,FBtr0072465,FBtr0072466,FBtr0072467,FBtr0072468,FBtr0072469,FBtr0072470,FBtr0072471,FBtr0333218	3415.98	48.99	19.04	10.93	25.02	16.08	7.33	Pdk1	FBgn0020386	Phosphoinositide-dependent kinase 1	FBgn0035098	GO:0008286,GO:0007166,GO:0005737,GO:0045793,GO:0018105,GO:0005524,GO:0030295,GO:0030307,GO:0046622,GO:0051124,GO:0005886,GO:0004674,GO:0004676,GO:0006468,GO:0043066,GO:0018107,GO:0051897,GO:0031594,GO:0035556,GO:0005829,GO:0005634,GO:0040018
FBgn0020388	FBtr0075969	2770.0	1.22	0.34	1.15	7.08	0.03	1.17	Gcn5	FBgn0020388	Gcn5 acetyltransferase	FBgn0046345	GO:0005703,GO:0000124,GO:0010485,GO:0010484,GO:0005671,GO:0043967,GO:0016573,GO:0043966,GO:0006338,GO:0005700,GO:0005515,GO:0003682,GO:0070775,GO:0006355,GO:0005634,GO:0004402
FBgn0020389	FBtr0074885,FBtr0074886,FBtr0074887,FBtr0074888,FBtr0074889,FBtr0111108,FBtr0332146,FBtr0332147	2500.0	4.27	0.41	1.44	1.53	0.0	0.0	Papss	FBgn0020389	PAPS synthetase		GO:0000103,GO:0005654,GO:0005524,GO:0004020,GO:0050428,GO:0004781
FBgn0020391	FBtr0087728	3235.0	1.18	14.3	2.89	2.27	0.43	0.03	Nrk	FBgn0020391	Neurospecific receptor kinase	FBgn0021861,FBgn0022790,FBgn0082206	GO:0005887,GO:0007165,GO:0014068,GO:0033674,GO:0007399,GO:0005524,GO:0043235,GO:0007169,GO:0005886,GO:0046716,GO:0004713,GO:0004714,GO:0006468,GO:0043408,GO:0007275,GO:0042052,GO:0010976,GO:0072499,GO:0043410
FBgn0020392	FBtr0076728	1812.0	0.18	0.0	0.0	0.55	0.0	0.25	Nmt	FBgn0020392	N-myristoyl transferase	FBgn0011313	GO:0016020,GO:0007391,GO:0005737,GO:0004379,GO:0006499,GO:0018008
FBgn0020399	FBtr0083260	1287.0	0.94	0.0	0.0	0.29	0.0	0.0	Mst89B	FBgn0020399	Mst89B		GO:0005737,GO:0003674,GO:0007283
FBgn0020407	FBtr0083259	2497.0	0.39	4.69	0.31	0.37	0.0	1.8	asun	FBgn0020407	asunder		GO:0051663,GO:0005737,GO:0032039,GO:0003674,GO:0060814,GO:0046843,GO:0007346,GO:0080154,GO:0030317,GO:0007283,GO:0051642,GO:0005634,GO:0034472
FBgn0020412	FBtr0076236,FBtr0076237,FBtr0332707	6550.0	3.25	9.57	2.54	5.3	0.58	0.07	JIL-1	FBgn0020412	JIL-1 kinase	FBgn0003592,FBgn0062055	GO:0005703,GO:0035175,GO:0005737,GO:0016572,GO:0000790,GO:0046777,GO:0018105,GO:0005524,GO:0048477,GO:0004674,GO:0006325,GO:0005700,GO:0005705,GO:0005515,GO:0031936,GO:0006468,GO:0016456,GO:0035556,GO:0005634,GO:0051276,GO:0000228,GO:0000723
FBgn0020414	FBtr0080862,FBtr0080863,FBtr0080864,FBtr0342945	2579.75	0.0	0.0	0.0	0.11	0.0	0.0	Idgf3	FBgn0020414	Imaginal disc growth factor 3		GO:0007444,GO:0006032,GO:0008061,GO:0005975,GO:0005576,GO:0018990,GO:0040003,GO:0042060,GO:0008084
FBgn0020415	FBtr0080861,FBtr0305984,FBtr0308080	1534.33	0.0	0.0	0.59	0.0	0.0	0.0	Idgf2	FBgn0020415	Imaginal disc growth factor 2	FBgn0027923	GO:0007444,GO:0006032,GO:0008061,GO:0005975,GO:0005576,GO:0005615,GO:0043066,GO:0008084,GO:0008284
FBgn0020416	FBtr0080860	1445.0	0.0	0.0	0.0	0.0	0.0	0.0	Idgf1	FBgn0020416	Imaginal disc growth factor 1	FBgn0027915	GO:0007444,GO:0006032,GO:1990399,GO:0008061,GO:0005975,GO:0005576,GO:0018990,GO:0040003,GO:0042060,GO:2000035,GO:0008084
FBgn0020429	FBtr0089577	2949.0	0.0	0.0	0.0	0.0	0.0	0.0	GluRIIB	FBgn0020429	Glutamate receptor IIB		GO:0004970,GO:0015277,GO:0015276,GO:0007274,GO:0005886,GO:0098839,GO:0006816,GO:0008066,GO:0060025,GO:0035249,GO:0038023,GO:0022849,GO:0008328,GO:0031594,GO:0050804,GO:0097482,GO:0045211,GO:1904315
FBgn0020440	FBtr0086542,FBtr0086543,FBtr0086544,FBtr0114605,FBtr0301882,FBtr0301883	4440.31	12.24	1.69	9.16	22.54	0.4	41.34	Fak	FBgn0020440	Focal adhesion kinase		GO:0061176,GO:0005925,GO:0005524,GO:0038083,GO:0004715,GO:0001920,GO:0007172,GO:0005856,GO:0045886,GO:0061177
FBgn0020443	FBtr0080369,FBtr0333089,FBtr0333090,FBtr0344859	3424.2	6.71	3.96	3.77	12.89	14.56	0.19	eRF3	FBgn0020443	eukaryotic translation release factor 3		GO:0003924,GO:0006412,GO:0008079,GO:0018444,GO:0006415,GO:0005525,GO:0003747,GO:0005829,GO:0002184
FBgn0020445	FBtr0089979,FBtr0339548,FBtr0339549	4686.67	0.0	0.02	0.0	0.0	0.0	0.0	E23	FBgn0020445	Early gene at 23	FBgn0031524,FBgn0031525	GO:0042752,GO:0005524,GO:0005886,GO:0016887,GO:0055085,GO:0042626
FBgn0020493	FBtr0083393,FBtr0083394,FBtr0100160,FBtr0479820	3648.7	4.09	13.16	1.73	10.72	6.82	1.15	Dad	FBgn0020493	Daughters against dpp	FBgn0024521,FBgn0025250,FBgn0062662	GO:0031290,GO:0007443,GO:0070700,GO:0090254,GO:0007488,GO:0007448,GO:0005622,GO:0048635,GO:0016477,GO:0035214,GO:0003700,GO:0016335,GO:0007476,GO:0060394,GO:0030514,GO:0010991,GO:0007179,GO:0005667,GO:0030718,GO:0045886
FBgn0020496	FBtr0082699,FBtr0082700,FBtr0082701,FBtr0082702,FBtr0100161,FBtr0334513,FBtr0334514,FBtr0334515,FBtr0334516,FBtr0334517	3923.72	27.44	9.32	9.13	28.01	14.28	8.91	CtBP	FBgn0020496	C-terminal Binding Protein	FBgn0002353,FBgn0010799,FBgn0024810,FBgn0047318	GO:0090090,GO:0070491,GO:0090263,GO:0045944,GO:0035220,GO:0055114,GO:0000122,GO:0043044,GO:0042803,GO:0008134,GO:0022416,GO:0005700,GO:0016360,GO:0005515,GO:0045892,GO:0016616,GO:0003714,GO:0006357,GO:0031010,GO:0005634,GO:0051287,GO:0003713
FBgn0020497	FBtr0079663,FBtr0346708	4445.78	6.77	5.05	4.94	9.19	0.86	3.33	emb	FBgn0020497	embargoed	FBgn0021807	GO:0005737,GO:0000055,GO:0051168,GO:0015031,GO:0031965,GO:0007099,GO:0008536,GO:0005643,GO:0006611,GO:0046825,GO:0005515,GO:0005049,GO:0051292,GO:1900037,GO:0000056,GO:0007275,GO:0005634
FBgn0020503	FBtr0080975,FBtr0080976,FBtr0080977,FBtr0290262,FBtr0290263,FBtr0301440,FBtr0301441,FBtr0301442,FBtr0332451,FBtr0332452,FBtr0332453,FBtr0332454,FBtr0332455,FBtr0339796,FBtr0479834	3931.68	15.04	12.96	14.04	6.55	4.86	11.46	CLIP-190	FBgn0020503	Cytoplasmic linker protein 190		GO:0000132,GO:0005938,GO:0035371,GO:0005737,GO:0005515,GO:0007097,GO:0070854,GO:0007349,GO:0008017,GO:0000776,GO:0000922,GO:0005875,GO:0051010,GO:0045169,GO:0031122,GO:0005876,GO:0030424,GO:0005634,GO:0044295,GO:0003779,GO:0005794
FBgn0020506	FBtr0087117	1549.0	0.0	9.44	0.0	0.0	0.77	9.79	Amyrel	FBgn0020506	Amyrel		GO:0005975,GO:0016160,GO:0043169
FBgn0020508	FBtr0073938	849.0	1.93	0.0	0.0	0.0	0.0	0.0	Ag5r2	FBgn0020508	Antigen 5-related 2	FBgn0030579	GO:0003674,GO:0005576,GO:0005615,GO:0032504
FBgn0020509	FBtr0072943	479.0	0.0	0.0	2.82	0.0	0.0	0.0	Acp62F	FBgn0020509	Accessory gland protein 62F		GO:0004867,GO:0046692,GO:0005615,GO:0045861,GO:0032504
FBgn0020510	FBtr0082910,FBtr0112896,FBtr0307076,FBtr0307077,FBtr0337096,FBtr0337097	2391.0	4.07	5.06	2.18	5.46	0.0	0.12	Abi	FBgn0020510	Abelson interacting protein		GO:0007528,GO:0045180,GO:0033627,GO:0060269,GO:0032991,GO:0098858,GO:0016203,GO:0030036,GO:0008360,GO:0007155,GO:0030032,GO:0048477,GO:0030866,GO:0042247,GO:0017124,GO:0000902,GO:0048846,GO:0022416,GO:0032956,GO:0005515,GO:0021955,GO:0045296,GO:0048471,GO:0051495,GO:0045860,GO:0030031,GO:0031209,GO:0051491,GO:0031258,GO:0051496,GO:0072499,GO:0045178
FBgn0020513	FBtr0073705,FBtr0333799	1826.0	2.86	0.0	0.0	0.0	0.05	0.0	Paics	FBgn0020513	PAICS bifunctional enzyme		GO:0005737,GO:0004639,GO:0005829,GO:0004638,GO:0006189
FBgn0020518	FBtr0078576	78.0	0.0	0.0	0.0	0.0	0.0	0.0	snoRNA:Me28S-G764	FBgn0020518			GO:0005730
FBgn0020521	FBtr0072312,FBtr0072313,FBtr0301502,FBtr0343486	2326.5	0.0	0.0	0.0	0.08	0.0	0.0	pio	FBgn0020521	piopio	FBgn0035030	GO:0040005,GO:0045177,GO:0003674,GO:0008362,GO:0007475,GO:0007424
FBgn0020545	FBtr0078016,FBtr0334794	1240.0	1.05	0.07	6.34	8.61	0.69	0.15	kraken	FBgn0020545	kraken		GO:0007586,GO:0009636,GO:0016787
FBgn0020546	FBtr0083362,FBtr0083363,FBtr0345273,FBtr0345274	2984.0	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:iab4	FBgn0020546	long non-coding RNA:iab4	FBgn0051271	
FBgn0020556	FBtr0083341,FBtr0083342,FBtr0083343,FBtr0083344	1431.0	0.0	0.0	0.0	0.0	0.0	0.0	lncRNA:bxd	FBgn0020556	bithoraxoid	FBgn0051273,FBgn0051277	GO:0045892,GO:0005634
FBgn0020616	FBtr0079349	3634.0	6.26	0.47	4.31	0.29	11.0	0.0	SA	FBgn0020616	Stromalin	FBgn0020933	GO:0005721,GO:0016322,GO:0000922,GO:0000780,GO:0000785,GO:0007130,GO:0034990,GO:0003682,GO:0007064,GO:0008278,GO:0005634,GO:0035327,GO:0007062
FBgn0020617	FBtr0342783	3267.0	0.0	0.0	0.46	4.8	0.0	0.0	Rx	FBgn0020617	Retinal Homeobox	FBgn0000530,FBgn0003998,FBgn0005641	GO:0000977,GO:0000981,GO:0006355,GO:0005634,GO:0006366
FBgn0020618	FBtr0079565,FBtr0331237,FBtr0331238,FBtr0345448	1113.86	15.18	33.8	15.21	10.03	32.82	14.18	Rack1	FBgn0020618	Receptor of activated protein kinase C 1		GO:0075522,GO:0005737,GO:0035220,GO:0048477,GO:0016243,GO:0046716,GO:0071013,GO:0005080,GO:0009267,GO:0071011,GO:0005776,GO:0000398,GO:0001933,GO:0045725,GO:0042335,GO:0044829,GO:0005829,GO:0001934,GO:0030838,GO:0043022,GO:0005634,GO:0018991,GO:0072344,GO:0007626,GO:0022627,GO:0019899
FBgn0020620	FBtr0087603,FBtr0087604,FBtr0087605,FBtr0330626,FBtr0330627	2766.98	12.01	85.34	4.81	39.24	2.55	13.86	RN-tre	FBgn0020620	Related to the N terminus of tre oncogene	FBgn0033892	GO:0017137,GO:0043087,GO:0005096,GO:0031982,GO:0090630,GO:0006886
FBgn0020621	FBtr0088601,FBtr0088602,FBtr0088603,FBtr0088604,FBtr0088605,FBtr0112897,FBtr0301511,FBtr0302603,FBtr0302604,FBtr0306585,FBtr0308206,FBtr0339290,FBtr0339291,FBtr0339292,FBtr0339293,FBtr0433506	3639.31	8.86	1.68	0.66	3.87	3.61	3.88	Pkn	FBgn0020621	Protein kinase N	FBgn0004459,FBgn0010625,FBgn0015480,FBgn0028556,FBgn0033398,FBgn0033399	GO:0007391,GO:0005737,GO:0004672,GO:0046777,GO:0090303,GO:0018105,GO:0005524,GO:0031532,GO:0004674,GO:0045179,GO:0005515,GO:1901648,GO:0035556,GO:0000281,GO:0007472,GO:0005829,GO:0017049
FBgn0020622	FBtr0331205,FBtr0331206,FBtr0331207,FBtr0331208	3428.34	3.06	5.59	11.78	14.67	0.25	0.39	Pi3K21B	FBgn0020622	Pi3K21B	FBgn0020262,FBgn0024844	GO:0008286,GO:0043551,GO:0046854,GO:0035014,GO:0001784,GO:0005943,GO:2000252,GO:0014065,GO:0005942,GO:0042127,GO:0008361,GO:0010884,GO:0046935,GO:0019900,GO:0043560
FBgn0020626	FBtr0084801	3248.0	4.34	5.29	0.07	3.58	4.32	0.0	Osbp	FBgn0020626	Oxysterol binding protein		GO:0016020,GO:0043231,GO:0007030,GO:0007291,GO:0005783,GO:0032934,GO:0008289,GO:0015248,GO:0006886,GO:0005829,GO:0005794
FBgn0020633	FBtr0076585	2451.0	1.22	0.0	0.0	0.0	0.0	0.0	Mcm7	FBgn0020633	Minichromosome maintenance 7	FBgn0025980	GO:0006268,GO:1990518,GO:0043138,GO:0003688,GO:0005524,GO:0000727,GO:0006271,GO:0003697,GO:0042555,GO:0006270,GO:0005634,GO:0006267
FBgn0020637	FBtr0077059	543.0	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Ag2	FBgn0020637	Lcp65Ag2	FBgn0002539,FBgn0064908	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0020638	FBtr0077058	517.0	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Ag1	FBgn0020638	Lcp65Ag1	FBgn0002539	GO:0042302,GO:0005576,GO:0008010,GO:0040003,GO:0062129,GO:0008363
FBgn0020639	FBtr0077057	519.0	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Af	FBgn0020639	Lcp65Af	FBgn0035682	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0020640	FBtr0077056	476.0	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Ae	FBgn0020640	Lcp65Ae	FBgn0035683	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0020641	FBtr0076990,FBtr0333581	568.5	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Ad	FBgn0020641	Lcp65Ad	FBgn0064917	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0020642	FBtr0076991	505.0	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Ac	FBgn0020642	Lcp65Ac		GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0020643	FBtr0076992	416.0	0.0	0.0	0.0	0.0	0.0	0.0	Lcp65Ab2	FBgn0020643	Lcp65Ab2	FBgn0002536,FBgn0042114,FBgn0047112	GO:0008010,GO:0062129
